application_id,batch_id,authority_id,state,department,topic,language,channel,template_version,treatment,assigned_ra,randomization_stratum,filing_outcome,not_filed_reason,filing_date,registration_number,fee_paid_inr,payment_mode,payment_reference,evidence_url,screen_recording_url,due_date,filed_by,notes,source_row_id,office_name,tree_department,node_id,parent_id,level,tier,path,portal
TN-163,b2026q3_02,TN-2efbe4f0b8f95914,Tamil Nadu,"SUB REGISTRAR OFFICE, MUKKUDAL",rti_meta,en,portal,wave1-rti-information-v1,plain,RA3,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE, MUKKUDAL",COMMERCIAL TAXES AND REGISTRATION,2efbe4f0b8f95914,a46b34098e19bc65,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR GENERAL OF REGISTRATION OFFICE, TRIUNELVELI > DISTRICT REGISTRAR (ADMIN) OFFICE CHERANMAHADEVI > SUB REGISTRAR OFFICE, MUKKUDAL",rti_tamil_nadu
TN-164,b2026q3_02,TN-5665be5c3ef55d3c,Tamil Nadu,"SUB REGISTRAR OFFICE, PENNADAM",rti_meta,en,portal,wave1-rti-information-v1,plain,RA3,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE, PENNADAM",COMMERCIAL TAXES AND REGISTRATION,5665be5c3ef55d3c,5a8d3fd0386004b1,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR GENERAL OF REGISTRATION OFFICE,CUDDALORE. > DISTRICT REGISTRAR (ADMIN) OFFICE, VIRUDHACHALAM > SUB REGISTRAR OFFICE, PENNADAM",rti_tamil_nadu
TN-165,b2026q3_02,TN-b2ec54dc32ee2818,Tamil Nadu,"SUB REGISTRAR OFFICE, RAJAPALAYAM",rti_meta,en,portal,wave1-rti-information-v1,plain,RA3,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE, RAJAPALAYAM",COMMERCIAL TAXES AND REGISTRATION,b2ec54dc32ee2818,0cce18b3435fb077,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR GENERAL OF REGISTRATION OFFICE, RAMANATHAPURAM > DISTRICT REGISTRAR (ADMIN) OFFICE VIRUDHUNAGAR > SUB REGISTRAR OFFICE, RAJAPALAYAM",rti_tamil_nadu
TN-166,b2026q3_02,TN-98a0ce0fb4d79f1d,Tamil Nadu,"SUB REGISTRAR OFFICE, SATHIYAMANGALAM, TINDIVANAM",rti_meta,en,portal,wave1-rti-information-v1,plain,RA2,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE, SATHIYAMANGALAM, TINDIVANAM",COMMERCIAL TAXES AND REGISTRATION,98a0ce0fb4d79f1d,9b40988d851d9d2e,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR GENERAL OF REGISTRATION OFFICE,CUDDALORE. > DISTRICT REGISTRAR OFFICE(ADMIN), TINDIVANAM > SUB REGISTRAR OFFICE, SATHIYAMANGALAM, TINDIVANAM",rti_tamil_nadu
TN-167,b2026q3_02,TN-2645e4fea71c8743,Tamil Nadu,"SUB REGISTRAR OFFICE, TRIPLICANE",rti_meta,en,portal,wave1-rti-information-v1,plain,RA1,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE, TRIPLICANE",COMMERCIAL TAXES AND REGISTRATION,2645e4fea71c8743,11e6a145b873ce5e,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR GENERAL OF REGISTRATION OFFICE, CHENNAI ZONE > DISTRICT REGISTRAR OFFICE(ADMIN) ,CHENNAI CENTRAL > SUB REGISTRAR OFFICE, TRIPLICANE",rti_tamil_nadu
TN-168,b2026q3_02,TN-060194af976e77d2,Tamil Nadu,"SUB REGISTRAR OFFICE, VELUR",rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA1,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE, VELUR",COMMERCIAL TAXES AND REGISTRATION,060194af976e77d2,1c8064055586d3a5,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR OF REGISTRATION OFFICE , SALEM > DISTRICT REGISTRAR(ADMIN), NAMAKKAL > SUB REGISTRAR OFFICE, VELUR",rti_tamil_nadu
TN-169,b2026q3_02,TN-5b86a36b2e96323e,Tamil Nadu,"SUB REGISTRAR OFFICE,COONOOR UTHAGAMANDALAM",rti_meta,en,portal,wave1-rti-information-v1,plain,RA1,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE,COONOOR UTHAGAMANDALAM",COMMERCIAL TAXES AND REGISTRATION,5b86a36b2e96323e,39e54c336e5b07ad,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR GENRAL OF REGISTRATION OFFICE,COIMBATORE > DISTRICT REGISTRAR OFFICE(ADMIN),UTHAGAMANDALAM > SUB REGISTRAR OFFICE,COONOOR UTHAGAMANDALAM",rti_tamil_nadu
TN-170,b2026q3_02,TN-924b4fd4a5978859,Tamil Nadu,"SUB REGISTRAR OFFICE,SALAVAKKAM",rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA1,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE,SALAVAKKAM",COMMERCIAL TAXES AND REGISTRATION,924b4fd4a5978859,a4bf572d75dfee2c,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR GENERAL OF REGISTRATION OFFICE, CHENGALPATTU > DISTRICT REGISTRAR OFFICE(ADMIN), CHENGALPATTU > SUB REGISTRAR OFFICE,SALAVAKKAM",rti_tamil_nadu
TN-171,b2026q3_02,TN-ac2940090aa0a388,Tamil Nadu,"SUB REGISTRAR OFFICE,THIRUKAZHUKUNDRAM",rti_meta,en,portal,wave1-rti-information-v1,plain,RA3,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE,THIRUKAZHUKUNDRAM",COMMERCIAL TAXES AND REGISTRATION,ac2940090aa0a388,a4bf572d75dfee2c,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR GENERAL OF REGISTRATION OFFICE, CHENGALPATTU > DISTRICT REGISTRAR OFFICE(ADMIN), CHENGALPATTU > SUB REGISTRAR OFFICE,THIRUKAZHUKUNDRAM",rti_tamil_nadu
TN-172,b2026q3_02,TN-de3358ef989e2814,Tamil Nadu,"SUB REGISTRAR OFFICE,WALAJABAD",rti_meta,en,portal,wave1-rti-information-v1,plain,RA2,COMMERCIAL TAXES AND REGISTRATION | Sub Office,,,,,,,,,,,,,,"SUB REGISTRAR OFFICE,WALAJABAD",COMMERCIAL TAXES AND REGISTRATION,de3358ef989e2814,30ba319ddd6d7c5d,5,Sub Office,"COMMERCIAL TAXES AND REGISTRATION > INSPECTOR GENERAL OF REGISTRATION > DEPUTY INSPECTOR GENERAL OF REGISTRATION OFFICE, CHENGALPATTU > DISTRICT REGISTRAR OFFICE (ADMIN) ,KANCHIPURAM > SUB REGISTRAR OFFICE,WALAJABAD",rti_tamil_nadu
TN-173,b2026q3_02,TN-90e87d4d19109af2,Tamil Nadu,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA2,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Department",,,,,,,,,,,,,,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",90e87d4d19109af2,displayPa,1,Department,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",rti_tamil_nadu
TN-174,b2026q3_02,TN-e0ee09601ece5b4b,Tamil Nadu,REGISTRAR OF COOPERATIVE SOCIETIES,rti_meta,en,portal,wave1-rti-information-v1,plain,RA1,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Head of Department",,,,,,,,,,,,,,REGISTRAR OF COOPERATIVE SOCIETIES,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",e0ee09601ece5b4b,90e87d4d19109af2,2,Head of Department,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES",rti_tamil_nadu
TN-175,b2026q3_02,TN-1972b182ca14832c,Tamil Nadu,STATE CONSUMER DISPUTES REDRESSAL COMMISSION,rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA3,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Head of Department",,,,,,,,,,,,,,STATE CONSUMER DISPUTES REDRESSAL COMMISSION,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",1972b182ca14832c,90e87d4d19109af2,2,Head of Department,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > STATE CONSUMER DISPUTES REDRESSAL COMMISSION",rti_tamil_nadu
TN-176,b2026q3_02,TN-3ef5ec87e8c8cdee,Tamil Nadu,TAMIL NADU CIVIL SUPPLIES CORPORATION (HEAD OFFICE),rti_meta,en,portal,wave1-rti-information-v1,plain,RA3,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Head of Department",,,,,,,,,,,,,,TAMIL NADU CIVIL SUPPLIES CORPORATION (HEAD OFFICE),"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",3ef5ec87e8c8cdee,90e87d4d19109af2,2,Head of Department,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > TAMIL NADU CIVIL SUPPLIES CORPORATION (HEAD OFFICE)",rti_tamil_nadu
TN-177,b2026q3_02,TN-63af4bf5e8a09ab3,Tamil Nadu,TAMIL NADU WAREHOUSING CORPORATION,rti_meta,en,portal,wave1-rti-information-v1,plain,RA4,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Head of Department",,,,,,,,,,,,,,TAMIL NADU WAREHOUSING CORPORATION,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",63af4bf5e8a09ab3,90e87d4d19109af2,2,Head of Department,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > TAMIL NADU WAREHOUSING CORPORATION",rti_tamil_nadu
TN-178,b2026q3_02,TN-c9238675c3cdf59c,Tamil Nadu,"CIVIL SUPPLIES AND CONSUMER PROTECTION DEPARTMENT, MADURAVOYAL ZONE",rti_meta,en,portal,wave1-rti-information-v1,plain,RA1,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"CIVIL SUPPLIES AND CONSUMER PROTECTION DEPARTMENT, MADURAVOYAL ZONE","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",c9238675c3cdf59c,d38a7a56ef41c224,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > CIVIL SUPPLIES AND CONSUMER PROTECTION DEPARTMENT > CIVIL SUPPLIES AND CONSUMER PROTECTION DEPARTMENT, MADURAVOYAL ZONE",rti_tamil_nadu
TN-179,b2026q3_02,TN-94769b4aa40245c3,Tamil Nadu,"CIVIL SUPPLIES AND CONSUMER PROTECTION DEPARTMENT, THIRUVOTTRIYUR ZONE",rti_meta,en,portal,wave1-rti-information-v1,plain,RA3,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"CIVIL SUPPLIES AND CONSUMER PROTECTION DEPARTMENT, THIRUVOTTRIYUR ZONE","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",94769b4aa40245c3,d38a7a56ef41c224,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > CIVIL SUPPLIES AND CONSUMER PROTECTION DEPARTMENT > CIVIL SUPPLIES AND CONSUMER PROTECTION DEPARTMENT, THIRUVOTTRIYUR ZONE",rti_tamil_nadu
TN-180,b2026q3_02,TN-a33662f5c8365ce3,Tamil Nadu,"DISTRICT CONSUMER DISPUTES REDRESSAL COMMISSION, RAMANATHAPURAM",rti_meta,en,portal,wave1-rti-information-v1,plain,RA1,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DISTRICT CONSUMER DISPUTES REDRESSAL COMMISSION, RAMANATHAPURAM","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",a33662f5c8365ce3,1972b182ca14832c,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > STATE CONSUMER DISPUTES REDRESSAL COMMISSION > DISTRICT CONSUMER DISPUTES REDRESSAL COMMISSION, RAMANATHAPURAM",rti_tamil_nadu
TN-181,b2026q3_02,TN-97a0775db39ff02b,Tamil Nadu,"DISTRICT CONSUMER DISUPTES REDRESSAL COMMISSION, MADURAI",rti_meta,en,portal,wave1-rti-information-v1,plain,RA2,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DISTRICT CONSUMER DISUPTES REDRESSAL COMMISSION, MADURAI","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",97a0775db39ff02b,1972b182ca14832c,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > STATE CONSUMER DISPUTES REDRESSAL COMMISSION > DISTRICT CONSUMER DISUPTES REDRESSAL COMMISSION, MADURAI",rti_tamil_nadu
TN-182,b2026q3_02,TN-99169ad1ca392dc4,Tamil Nadu,"JOINT REGISTRAR OF COOPERATIVE SOCIETIES, DINDIGUL",rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA3,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"JOINT REGISTRAR OF COOPERATIVE SOCIETIES, DINDIGUL","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",99169ad1ca392dc4,e0ee09601ece5b4b,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, DINDIGUL",rti_tamil_nadu
TN-183,b2026q3_02,TN-4595617ce925e242,Tamil Nadu,TAMIL NADU CIVIL SUPPLIES CORPORATION (DINDIGUL),rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA4,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,TAMIL NADU CIVIL SUPPLIES CORPORATION (DINDIGUL),"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",4595617ce925e242,3ef5ec87e8c8cdee,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > TAMIL NADU CIVIL SUPPLIES CORPORATION (HEAD OFFICE) > TAMIL NADU CIVIL SUPPLIES CORPORATION (DINDIGUL)",rti_tamil_nadu
TN-184,b2026q3_02,TN-db66fa45543e4977,Tamil Nadu,TAMIL NADU CIVIL SUPPLIES CORPORATION (KANNIYAKUMARI),rti_meta,en,portal,wave1-rti-information-v1,plain,RA2,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,TAMIL NADU CIVIL SUPPLIES CORPORATION (KANNIYAKUMARI),"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",db66fa45543e4977,3ef5ec87e8c8cdee,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > TAMIL NADU CIVIL SUPPLIES CORPORATION (HEAD OFFICE) > TAMIL NADU CIVIL SUPPLIES CORPORATION (KANNIYAKUMARI)",rti_tamil_nadu
TN-185,b2026q3_02,TN-089468c84aac2207,Tamil Nadu,TAMIL NADU CIVIL SUPPLIES CORPORATION (NAMAKKAL),rti_meta,en,portal,wave1-rti-information-v1,plain,RA4,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,TAMIL NADU CIVIL SUPPLIES CORPORATION (NAMAKKAL),"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",089468c84aac2207,3ef5ec87e8c8cdee,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > TAMIL NADU CIVIL SUPPLIES CORPORATION (HEAD OFFICE) > TAMIL NADU CIVIL SUPPLIES CORPORATION (NAMAKKAL)",rti_tamil_nadu
TN-186,b2026q3_02,TN-93c91b8a997c7c7f,Tamil Nadu,TAMIL NADU CIVIL SUPPLIES CORPORATION (PUDUKKOTTAI),rti_meta,en,portal,wave1-rti-information-v1,plain,RA3,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,TAMIL NADU CIVIL SUPPLIES CORPORATION (PUDUKKOTTAI),"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",93c91b8a997c7c7f,3ef5ec87e8c8cdee,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > TAMIL NADU CIVIL SUPPLIES CORPORATION (HEAD OFFICE) > TAMIL NADU CIVIL SUPPLIES CORPORATION (PUDUKKOTTAI)",rti_tamil_nadu
TN-187,b2026q3_02,TN-51a698081bb3efa6,Tamil Nadu,TAMIL NADU CIVIL SUPPLIES CORPORATION (THIRUPATHUR),rti_meta,en,portal,wave1-rti-information-v1,plain,RA4,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,TAMIL NADU CIVIL SUPPLIES CORPORATION (THIRUPATHUR),"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",51a698081bb3efa6,3ef5ec87e8c8cdee,3,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > TAMIL NADU CIVIL SUPPLIES CORPORATION (HEAD OFFICE) > TAMIL NADU CIVIL SUPPLIES CORPORATION (THIRUPATHUR)",rti_tamil_nadu
TN-188,b2026q3_02,TN-7ef8b7a9c86d989a,Tamil Nadu,"DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, COIMBATORE",rti_meta,en,portal,wave1-rti-information-v1,plain,RA1,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, COIMBATORE","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",7ef8b7a9c86d989a,81bfa9f59ab988d0,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, COIMBATORE > DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, COIMBATORE",rti_tamil_nadu
TN-189,b2026q3_02,TN-9022014d1965e9a5,Tamil Nadu,"DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, PARK TOWN 2",rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA1,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, PARK TOWN 2","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",9022014d1965e9a5,a49b5bea657c6c98,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > ADDITIONAL REGISTRAR OF COOPERATIVE SOCIETIES, CHENNAI > DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, PARK TOWN 2",rti_tamil_nadu
TN-190,b2026q3_02,TN-2c42770f1476a88f,Tamil Nadu,"DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, THENI",rti_meta,en,portal,wave1-rti-information-v1,plain,RA1,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, THENI","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",2c42770f1476a88f,70100cfe8dd1576f,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, THENI > DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, THENI",rti_tamil_nadu
TN-191,b2026q3_02,TN-81c968a0c49eb245,Tamil Nadu,"DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, VIRUDHUNAGAR",rti_meta,en,portal,wave1-rti-information-v1,plain,RA3,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, VIRUDHUNAGAR","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",81c968a0c49eb245,05ced93f05a3742a,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, VIRUDHUNAGAR > DEPUTY REGISTRAR (PDS) OF COOPERATIVE SOCIETIES, VIRUDHUNAGAR",rti_tamil_nadu
TN-192,b2026q3_02,TN-cb8118f42616dfa5,Tamil Nadu,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, ARIYALUR",rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA2,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, ARIYALUR","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",cb8118f42616dfa5,042df0ff4e2187ec,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, ARIYALUR > DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, ARIYALUR",rti_tamil_nadu
TN-193,b2026q3_02,TN-4b68491067e91fc7,Tamil Nadu,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, ERODE",rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA4,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, ERODE","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",4b68491067e91fc7,9c094e7b07e73e7c,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, ERODE > DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, ERODE",rti_tamil_nadu
TN-194,b2026q3_02,TN-0d7e52ed05c4387a,Tamil Nadu,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, KANCHIPURAM",rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA2,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, KANCHIPURAM","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",0d7e52ed05c4387a,1674b75df49de54a,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, KANCHIPURAM > DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, KANCHIPURAM",rti_tamil_nadu
TN-195,b2026q3_02,TN-057ad6582f25e2f2,Tamil Nadu,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, PERAMBALUR",rti_meta,en,portal,wave1-rti-information-v1,plain,RA4,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, PERAMBALUR","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",057ad6582f25e2f2,f098e7f56da24c31,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, PERAMBALUR > DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, PERAMBALUR",rti_tamil_nadu
TN-196,b2026q3_02,TN-6036e43f5a6c8d93,Tamil Nadu,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, SIVAGANGAI",rti_meta,en,portal,wave1-rti-information-v1,plain,RA3,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, SIVAGANGAI","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",6036e43f5a6c8d93,470f2f257b1e69b4,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, SIVAGANGAI > DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES, SIVAGANGAI",rti_tamil_nadu
TN-197,b2026q3_02,TN-cbb0cfef957ff016,Tamil Nadu,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES,PALANI",rti_meta,en,portal,wave1-rti-information-v1,legal_salience,RA1,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT | Sub Office",,,,,,,,,,,,,,"DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES,PALANI","COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT",cbb0cfef957ff016,99169ad1ca392dc4,4,Sub Office,"COOPERATION, FOOD AND CONSUMER PROTECTION DEPARTMENT > REGISTRAR OF COOPERATIVE SOCIETIES > JOINT REGISTRAR OF COOPERATIVE SOCIETIES, DINDIGUL > DEPUTY REGISTRAR OF COOPERATIVE SOCIETIES,PALANI",rti_tamil_nadu
